OrderQty;ProductID;SpecialOfferID;CustomerID;SalesPersonID;montantTotal
3;770;1;29721;279;1258.3767
2;770;1;29681;279;838.9178
2;754;1;29681;279;1749.588
1;762;1;29681;279;419.4589
1;761;1;29681;279;419.4589
1;754;1;29577;278;874.794
1;758;1;29577;278;874.794
2;761;1;29577;278;838.9178
2;712;1;29577;278;10.373
2;760;1;29577;278;838.9178
1;770;1;29577;278;419.4589
2;715;1;29577;278;57.6808
2;778;7;29755;278;1687.3725
1;771;7;29755;278;849.875
3;777;7;29755;278;2531.12
1;773;7;29755;278;849.875
2;775;7;29769;277;1687.3725
1;715;1;29769;277;28.8404
3;709;1;29769;277;17.1
1;778;7;29769;277;843.625
1;712;1;29769;277;5.1865
3;776;7;29769;277;2531.12
1;774;7;29769;277;849.875
1;767;1;30068;279;419.4589
1;768;1;30106;277;419.4589
2;769;1;30106;277;838.9178
5;762;1;30106;277;2097.2945
4;763;1;30106;277;1677.8356
2;760;1;30106;277;838.9178
5;761;1;30106;277;2097.2945
2;755;1;30106;277;1749.588
2;753;1;30106;277;4293.924
3;749;1;30106;277;6440.886
1;736;1;30106;277;178.5808
1;738;1;30106;277;178.5808
1;722;1;30106;277;178.5808
1;725;1;30106;277;183.9382
1;729;1;30106;277;183.9382
3;730;1;30106;277;551.8146
2;732;1;30106;277;713.796
3;714;1;30106;277;86.5212
5;715;1;30106;277;144.202
8;712;1;30106;277;41.492
3;707;1;30106;277;60.5595
2;708;1;30106;277;40.373
2;767;1;29921;280;838.9178
1;762;1;29921;280;419.4589
2;764;1;29921;280;838.9178
4;754;1;29921;280;3499.176
1;708;1;29921;280;20.1865
2;726;1;29921;280;367.8764
1;715;1;29921;280;28.8404
3;711;1;29921;280;60.5595
2;768;1;29921;280;838.9178
4;750;1;29921;280;8587.848
1;753;1;29921;280;2146.962
1;716;1;29921;280;28.8404
2;765;1;29921;280;838.9178
4;766;1;29921;280;1677.8356
2;759;1;29921;280;838.9178
4;749;1;29921;280;8587.848
1;722;1;29921;280;178.5808
3;712;1;29921;280;15.5595
2;769;1;29921;280;838.9178
1;770;1;29921;280;419.4589
1;761;1;29921;280;419.4589
4;758;1;29921;280;3499.176
1;732;1;29921;280;356.898
1;714;1;29921;280;28.8404
2;763;1;29921;280;838.9178
4;751;1;29921;280;8587.848
4;738;1;29921;280;714.3232
1;730;1;29921;280;183.9382
2;756;1;29921;280;1749.588
3;725;1;29921;280;551.8146
3;729;1;29921;280;551.8146
3;757;1;29921;280;2624.382
3;755;1;29921;280;2624.382
2;760;1;29921;280;838.9178
2;752;1;29921;280;4293.924
2;707;1;29921;280;40.373
1;762;1;29686;281;419.4589
3;770;1;29686;281;1258.3767
3;758;1;29686;281;2624.382
4;765;1;29686;281;1677.8356
2;760;1;29686;281;838.9178
1;712;1;29686;281;5.1865
2;754;1;29686;281;1749.588
2;766;1;29486;277;838.9178
2;759;1;29486;277;838.9178
2;749;1;29486;277;4293.924
2;767;1;29486;277;838.9178
4;725;1;29486;277;735.7528
3;711;1;29486;277;60.5595
1;761;1;29486;277;419.4589
4;753;1;29486;277;8587.848
1;764;1;29486;277;419.4589
1;738;1;29486;277;178.5808
4;707;1;29486;277;80.746
2;708;1;29486;277;40.373
2;726;1;29486;277;367.8764
2;722;1;29486;277;357.1616
1;769;1;29486;277;419.4589
4;755;1;29486;277;3499.176
2;765;1;29486;277;838.9178
3;729;1;29486;277;551.8146
3;768;1;29486;277;1258.3767
1;756;1;29486;277;874.794
1;758;1;29486;277;874.794
3;754;1;29486;277;2624.382
2;730;1;29486;277;367.8764
1;757;1;29486;277;874.794
4;752;1;29486;277;8587.848
1;714;1;29486;277;28.8404
2;760;1;29486;277;838.9178
3;751;1;29486;277;6440.886
1;715;1;29486;277;28.8404
3;732;1;29486;277;1070.694
2;770;1;29486;277;838.9178
5;762;1;29486;277;2097.2945
3;763;1;29486;277;1258.3767
4;750;1;29486;277;8587.848
2;716;1;29486;277;57.6808
1;725;1;29740;282;183.9382
6;715;1;29740;282;173.0424
2;764;1;29740;282;838.9178
1;730;1;29740;282;183.9382
4;763;1;29740;282;1677.8356
2;738;1;29740;282;357.1616
2;712;1;29740;282;10.373
4;714;1;29740;282;115.3616
1;722;1;29740;282;178.5808
2;770;1;29740;282;838.9178
3;708;1;29740;282;60.5595
2;761;1;29740;282;838.9178
1;749;1;29740;282;2146.962
3;732;1;29740;282;1070.694
3;716;1;29740;282;86.5212
1;733;1;29740;282;356.898
2;753;1;29740;282;4293.924
7;711;1;29740;282;141.3055
6;756;1;29740;282;5248.764
3;775;7;29649;278;2531.12
6;709;1;29649;278;34.2
2;712;1;29649;278;10.373
2;707;1;29649;278;40.373
2;777;7;29649;278;1687.3725
1;715;1;29649;278;28.8404
2;772;7;29649;278;1699.8725
2;776;7;29649;278;1687.3725
3;708;1;29649;278;60.5595
2;771;7;29649;278;1699.8725
3;760;1;30013;279;1258.3767
2;758;1;30013;279;1749.588
1;712;1;30013;279;5.1865
3;770;1;30013;279;1258.3767
3;762;1;30013;279;1258.3767
4;716;1;29938;276;115.3616
1;747;1;29938;276;714.7043
7;708;1;29938;276;141.3055
3;775;7;29938;276;2531.12
3;777;7;29938;276;2531.12
2;741;1;29938;276;1637.4
3;778;7;29938;276;2531.12
2;773;7;29938;276;1699.8725
1;748;1;29938;276;722.5949
1;742;1;29938;276;722.5949
4;772;7;29938;276;3399.8675
4;711;1;29938;276;80.746
8;709;1;29938;276;45.6
2;715;1;29938;276;57.6808
4;712;1;29938;276;20.746
1;745;1;29938;276;809.76
1;753;1;29746;275;2146.962
2;725;1;29746;275;367.8764
1;732;1;29746;275;356.898
7;758;1;29746;275;6123.558
1;766;1;29746;275;419.4589
3;749;1;29746;275;6440.886
3;738;1;29746;275;535.7424
1;722;1;29746;275;178.5808
1;729;1;29746;275;183.9382
2;733;1;29746;275;713.796
4;761;1;29746;275;1677.8356
1;768;1;29746;275;419.4589
1;764;1;29746;275;419.4589
5;760;1;29746;275;2097.2945
12;754;2;29746;275;10147.61
4;726;1;29746;275;735.7528
3;730;1;29746;275;551.8146
2;771;7;29525;276;1699.8725
5;777;7;29525;276;4218.615
9;715;1;29525;276;259.5636
1;748;1;29525;276;722.5949
2;743;1;29525;276;1429.4086
4;708;1;29525;276;80.746
2;742;1;29525;276;1445.1898
3;775;7;29525;276;2531.12
8;778;7;29525;276;6749.8575
2;774;7;29525;276;1699.8725
5;709;1;29525;276;28.5
4;747;1;29525;276;2858.8172
2;745;1;29525;276;1619.52
3;773;7;29525;276;2549.87
1;741;1;29525;276;818.7
4;707;1;29525;276;80.746
3;716;1;29525;276;86.5212
8;711;1;29525;276;161.492
7;776;7;29525;276;5906.11
6;772;7;29525;276;5099.8625
2;714;1;29525;276;57.6808
2;775;7;29685;279;1687.3725
1;774;7;29685;279;849.875
1;771;7;29685;279;849.875
1;710;1;29685;279;5.7
2;778;7;29685;279;1687.3725
2;760;1;29982;276;838.9178
2;715;1;29982;276;57.6808
4;712;1;29982;276;20.746
2;762;1;29982;276;838.9178
4;758;1;29982;276;3499.176
2;770;1;29982;276;838.9178
1;758;1;29883;276;874.794
1;751;1;29883;276;2146.962
2;753;1;29883;276;4293.924
2;759;1;29883;276;838.9178
1;738;1;29883;276;178.5808
3;765;1;29883;276;1258.3767
3;760;1;29883;276;1258.3767
2;770;1;29883;276;838.9178
1;754;1;29883;276;874.794
1;755;1;29883;276;874.794
2;725;1;29883;276;367.8764
1;767;1;29883;276;419.4589
2;769;1;29883;276;838.9178
1;729;1;29883;276;183.9382
1;763;1;29883;276;419.4589
1;752;1;29883;276;2146.962
1;762;1;29883;276;419.4589
1;756;1;29883;276;874.794
2;749;1;29883;276;4293.924
1;757;1;29883;276;874.794
4;725;1;29581;275;735.7528
1;755;1;29581;275;874.794
1;760;1;29581;275;419.4589
2;729;1;29581;275;367.8764
1;751;1;29581;275;2146.962
1;726;1;29581;275;183.9382
3;768;1;29581;275;1258.3767
2;762;1;29581;275;838.9178
1;759;1;29581;275;419.4589
1;732;1;29581;275;356.898
1;750;1;29581;275;2146.962
1;749;1;29581;275;2146.962
2;738;1;29581;275;357.1616
3;757;1;29581;275;2624.382
1;764;1;29581;275;419.4589
1;752;1;29581;275;2146.962
2;756;1;29581;275;1749.588
2;722;1;29581;275;357.1616
2;767;1;29581;275;838.9178
1;754;1;29581;275;874.794
3;770;1;29581;275;1258.3767
3;730;1;29581;275;551.8146
2;766;1;29581;275;838.9178
1;760;1;29669;274;419.4589
1;770;1;29669;274;419.4589
1;758;1;29669;274;874.794
2;762;1;29669;274;838.9178
1;761;1;29669;274;419.4589
1;754;1;29669;274;874.794
4;715;1;29669;274;115.3616
6;775;7;29834;281;5062.3625
5;771;7;29834;281;4249.865
3;712;1;29834;281;15.5595
3;707;1;29834;281;60.5595
6;776;7;29834;281;5062.3625
3;711;1;29834;281;60.5595
2;774;7;29834;281;1699.8725
3;714;1;29834;281;86.5212
2;748;1;29834;281;1445.1898
4;772;7;29834;281;3399.8675
3;773;7;29834;281;2549.87
2;777;7;29834;281;1687.3725
3;741;1;29834;281;2456.1
4;716;1;29834;281;115.3616
5;778;7;29834;281;4218.615
5;715;1;29834;281;144.202
2;708;1;29834;281;40.373
1;715;1;29674;277;28.8404
1;758;1;29674;277;874.794
6;771;7;29710;276;5099.8625
1;742;1;29710;276;722.5949
2;773;7;29710;276;1699.8725
2;748;1;29710;276;1445.1898
8;777;7;29710;276;6749.8575
7;775;7;29710;276;5906.11
5;776;7;29710;276;4218.615
4;772;7;29710;276;3399.8675
3;709;1;29710;276;17.1
2;743;1;29710;276;1429.4086
1;747;1;29710;276;714.7043
2;778;7;29710;276;1687.3725
1;745;1;29710;276;809.76
6;774;7;29710;276;5099.8625
2;741;1;29710;276;1637.4
2;744;1;29518;279;1619.52
1;748;1;29702;277;722.5949
3;773;7;29702;277;2549.87
2;772;7;29702;277;1699.8725
5;771;7;29702;277;4249.865
8;712;1;29702;277;41.492
1;741;1;29702;277;818.7
2;716;1;29702;277;57.6808
3;778;7;29702;277;2531.12
2;715;1;29702;277;57.6808
2;777;7;29702;277;1687.3725
6;711;1;29702;277;121.119
1;747;1;29702;277;714.7043
3;714;1;29702;277;86.5212
1;745;1;29702;277;809.76
2;707;1;29702;277;40.373
1;732;1;29788;276;356.898
1;762;1;29498;275;419.4589
1;732;1;29498;275;356.898
3;758;1;29637;277;2624.382
1;707;1;29637;277;20.1865
2;766;1;29637;277;838.9178
1;714;1;29637;277;28.8404
2;725;1;29637;277;367.8764
2;768;1;29637;277;838.9178
6;712;1;29637;277;31.119
7;708;1;29637;277;141.3055
6;715;1;29637;277;173.0424
2;711;1;29637;277;40.373
2;764;1;29637;277;838.9178
3;729;1;29637;277;551.8146
2;765;1;29637;277;838.9178
2;722;1;29637;277;357.1616
3;762;1;29637;277;1258.3767
1;716;1;29637;277;28.8404
1;755;1;29637;277;874.794
2;760;1;29872;277;838.9178
1;762;1;29872;277;419.4589
1;761;1;29872;277;419.4589
4;715;1;29810;283;115.3616
2;773;7;29810;283;1699.8725
6;709;1;29810;283;34.2
1;778;7;29810;283;843.625
1;712;1;29810;283;5.1865
1;776;7;29810;283;843.625
1;771;7;29810;283;849.875
1;739;1;29562;281;722.5949
10;777;7;29562;281;8437.3525
1;745;1;29562;281;809.76
5;711;1;29562;281;100.9325
3;774;7;29562;281;2549.87
2;772;7;29562;281;1699.8725
4;748;1;29562;281;2890.3796
2;714;1;29562;281;57.6808
3;716;1;29562;281;86.5212
1;707;1;29562;281;20.1865
1;708;1;29562;281;20.1865
8;775;7;29562;281;6749.8575
2;709;1;29562;281;11.4
11;776;7;29562;281;9281.1
2;741;1;29562;281;1637.4
4;742;1;29562;281;2890.3796
5;773;7;29562;281;4249.865
4;712;1;29562;281;20.746
5;778;7;29562;281;4218.615
9;771;7;29562;281;7649.855
3;747;1;29562;281;2144.1129
1;715;1;29562;281;28.8404
3;743;1;29562;281;2144.1129
2;743;1;29915;283;1429.4086
4;758;1;29531;276;3499.176
1;762;1;29531;276;419.4589
5;763;1;29531;276;2097.2945
3;754;1;29531;276;2624.382
3;761;1;29531;276;1258.3767
5;765;1;29531;276;2097.2945
1;760;1;29531;276;419.4589
3;770;1;29531;276;1258.3767
5;773;7;29642;279;4249.865
2;771;7;29642;279;1699.8725
2;745;1;29642;279;1619.52
2;747;1;29642;279;1429.4086
2;742;1;29642;279;1445.1898
5;777;7;29642;279;4218.615
2;774;7;29642;279;1699.8725
3;776;7;29642;279;2531.12
2;778;7;29642;279;1687.3725
1;707;1;30088;279;20.1865
2;748;1;30088;279;1445.1898
1;778;7;30088;279;843.625
4;772;7;30088;279;3399.8675
6;709;1;30088;279;34.2
1;712;1;30088;279;5.1865
3;741;1;30088;279;2456.1
3;708;1;30088;279;60.5595
2;773;7;30088;279;1699.8725
2;775;7;30088;279;1687.3725
3;715;1;30088;279;86.5212
2;716;1;30088;279;57.6808
4;711;1;30088;279;80.746
4;777;7;30088;279;3374.8675
2;776;7;30088;279;1687.3725
5;766;1;29966;275;2097.2945
6;764;1;29966;275;2516.7534
5;714;1;29966;275;144.202
2;738;1;29966;275;357.1616
1;753;1;29966;275;2146.962
14;770;2;29966;275;5676.6776
2;730;1;29966;275;367.8764
2;732;1;29966;275;713.796
1;725;1;29966;275;183.9382
2;715;1;29966;275;57.6808
1;722;1;29966;275;178.5808
5;756;1;29966;275;4373.97
3;717;1;29966;275;2274.2277
6;707;1;29966;275;121.119
4;708;1;29966;275;80.746
3;758;1;29966;275;2624.382
1;718;1;29966;275;758.0759
2;729;1;29966;275;367.8764
7;765;1;29966;275;2936.2123
5;768;1;29966;275;2097.2945
6;760;1;29966;275;2516.7534
4;763;1;29966;275;1677.8356
4;761;1;29966;275;1677.8356
9;762;1;29966;275;3775.1301
5;711;1;29966;275;100.9325
1;755;1;29966;275;874.794
2;754;1;29966;275;1749.588
1;726;1;29966;275;183.9382
2;716;1;29966;275;57.6808
2;769;1;29966;275;838.9178
6;712;1;29966;275;31.119
8;733;1;29966;275;2855.184
1;716;1;29487;275;28.8404
1;776;7;29487;275;843.625
1;741;1;29487;275;818.7
6;709;1;29487;275;34.2
2;773;7;29487;275;1699.8725
3;748;1;29487;275;2167.7847
4;775;7;29487;275;3374.8675
4;778;7;29487;275;3374.8675
1;750;1;29715;279;2146.962
3;755;1;29715;279;2624.382
2;751;1;29715;279;4293.924
4;768;1;29715;279;1677.8356
1;730;1;29715;279;183.9382
2;729;1;29715;279;367.8764
2;765;1;29715;279;838.9178
5;754;1;29715;279;4373.97
2;757;1;29715;279;1749.588
4;763;1;29715;279;1677.8356
2;752;1;29715;279;4293.924
2;749;1;29715;279;4293.924
3;762;1;29715;279;1258.3767
4;758;1;29715;279;3499.176
3;759;1;29715;279;1258.3767
2;722;1;29715;279;357.1616
1;726;1;29715;279;183.9382
3;770;1;29715;279;1258.3767
2;769;1;29715;279;838.9178
2;725;1;29715;279;367.8764
1;767;1;29715;279;419.4589
2;732;1;29715;279;713.796
1;753;1;29715;279;2146.962
3;756;1;29715;279;2624.382
3;761;1;29715;279;1258.3767
3;760;1;29715;279;1258.3767
1;764;1;29715;279;419.4589
2;766;1;29715;279;838.9178
5;738;1;29715;279;892.904
1;760;1;29808;279;419.4589
2;712;1;29808;279;10.373
1;715;1;29808;279;28.8404
2;762;1;29808;279;838.9178
3;770;1;29808;279;1258.3767
2;773;7;29484;279;1699.8725
3;786;1;29825;279;1943.982
7;787;1;29825;279;4535.958
3;788;1;29825;279;1943.982
4;782;1;29825;279;4917.8356
3;783;1;29825;279;3688.3767
3;779;1;29825;279;3728.5554
4;780;1;29825;279;4971.4072
1;781;1;29825;279;1242.8518
3;748;1;29825;279;2232.8181
2;815;1;29825;279;72.894
4;816;1;29825;279;501.66
1;808;1;29825;279;24.2945
1;809;1;29825;279;33.7745
3;810;1;29825;279;196.8054
4;823;1;29825;279;210.588
3;824;1;29825;279;424.845
2;825;1;29825;279;392.658
4;743;1;29825;279;2944.582
1;739;1;29825;279;744.2727
2;714;1;29825;279;57.6808
7;715;1;29825;279;201.8828
1;716;1;29825;279;28.8404
3;849;1;29825;279;107.982
8;852;1;29825;279;359.952
3;854;1;29825;279;134.982
2;855;1;29825;279;107.988
5;856;1;29825;279;269.97
3;857;1;29825;279;161.982
3;859;1;29825;279;42.3867
2;861;1;29825;279;45.588
12;862;2;29825;279;264.41
17;863;3;29825;279;355.204
9;712;1;29825;279;46.6785
3;711;8;29825;279;50.4563
5;844;1;29825;279;59.97
4;707;8;29825;279;67.2784
4;708;8;29825;279;67.2784
1;716;1;30039;277;28.8404
3;712;1;30039;277;15.5595
1;738;1;30039;277;183.9382
4;854;1;30039;277;179.976
4;852;1;30039;277;179.976
1;763;1;30039;277;469.794
1;717;1;30039;277;780.8182
2;826;1;30039;277;135.078
3;725;1;30039;277;606.996
1;820;1;30039;277;198.036
3;765;1;30039;277;1409.382
1;708;8;30039;277;16.8121
5;715;1;30039;277;144.202
2;711;8;30039;277;33.6342
3;835;1;30039;277;973.3581
2;707;8;30039;277;33.6342
2;729;1;30039;277;404.664
3;856;1;30039;277;161.982
2;714;1;29565;276;57.6808
4;790;1;29994;289;5864.04
5;766;1;29994;289;2348.97
3;762;9;29994;289;704.601
10;793;1;29994;289;13089.375
4;813;1;29994;289;262.4072
6;736;1;29994;289;1103.6292
9;764;1;29994;289;4228.146
2;827;1;29994;289;330.462
3;822;1;29994;289;973.3581
3;836;1;29994;289;973.3581
10;770;1;29994;289;4697.94
4;797;1;29994;289;2401.05
4;838;1;29994;289;3123.2728
2;730;1;29994;289;404.664
6;729;1;29994;289;1213.992
4;826;1;29994;289;270.156
6;789;1;29994;289;8796.06
3;718;1;29994;289;2342.4546
5;795;1;29994;289;6544.6875
2;798;1;29994;289;1200.525
10;738;1;29994;289;1839.382
3;791;1;29994;289;4398.03
14;801;2;29994;289;8123.5528
2;833;1;29994;289;648.9054
1;719;1;29994;289;780.8182
14;760;2;29994;289;6357.8784
4;794;1;29994;289;5235.75
6;819;1;29994;289;894.186
11;765;2;29994;289;4995.4758
6;722;1;29994;289;1103.6292
6;768;1;29994;289;2818.764
2;725;1;29994;289;404.664
14;761;2;29994;289;6357.8784
1;769;1;29994;289;469.794
1;759;1;29994;289;469.794
3;811;1;29994;289;72.8835
3;799;1;29994;289;1800.7875
4;828;1;29994;289;856.944
2;726;1;29994;289;404.664
2;714;1;29994;289;57.6808
4;723;1;29994;289;735.7528
2;839;1;29994;289;1561.6364
14;763;2;29994;289;6357.8784
5;835;1;29994;289;1622.2635
3;727;1;29994;289;606.996
6;820;1;29994;289;1188.216
3;862;1;29734;289;68.382
4;748;1;29734;289;2977.0908
3;860;1;29734;289;42.3867
2;786;1;29734;289;1295.988
1;861;1;29734;289;22.794
3;807;1;29734;289;224.514
3;853;1;29734;289;134.982
4;850;1;29734;289;143.976
3;823;1;29734;289;157.941
4;714;1;29734;289;115.3616
3;810;1;29734;289;196.8054
3;815;1;29734;289;109.341
5;830;1;29734;289;1046.28
5;824;1;29734;289;708.075
3;806;1;29734;289;184.122
11;843;2;29734;289;159.4996
1;739;1;29734;289;744.2727
5;788;1;29734;289;3239.97
1;816;1;29734;289;125.415
6;715;1;29734;289;173.0424
6;831;1;29734;289;1255.536
4;743;1;29734;289;2944.582
4;809;1;29734;289;135.098
8;854;1;29734;289;359.952
7;858;1;29734;289;98.9023
10;716;1;29734;289;288.404
1;802;1;29734;289;88.932
1;805;1;29734;289;20.52
3;781;1;29734;289;3728.5554
12;849;2;29734;289;417.53
9;852;1;29734;289;404.946
4;804;1;29734;289;550.776
5;859;1;29734;289;70.6445
3;711;8;29734;289;50.4563
3;857;1;29734;289;161.982
5;707;8;29734;289;84.1005
2;787;1;29734;289;1295.988
5;784;1;29734;289;6147.2945
2;841;1;29734;289;71.988
11;712;2;29734;289;55.1492
4;783;1;29734;289;4917.8356
2;747;1;29734;289;1472.291
9;855;1;29734;289;485.946
11;844;2;29734;289;127.5358
2;785;1;29734;289;1295.988
2;825;1;29734;289;392.658
2;832;1;29734;289;418.512
8;856;1;29734;289;431.952
6;779;1;29734;289;7457.1108
1;817;1;29734;289;180.129
10;708;8;29734;289;168.211
2;718;1;29858;280;1561.6364
1;716;1;29858;280;28.8404
1;838;1;29858;280;780.8182
11;862;2;30065;275;242.3758
3;817;1;30065;275;540.387
1;814;1;30065;275;209.256
6;784;1;30065;275;7376.7534
1;743;1;30065;275;736.1455
2;824;1;30065;275;283.23
1;861;1;30065;275;22.794
6;788;1;30065;275;3887.964
4;823;1;30065;275;210.588
35;863;4;30065;275;664.815
4;779;1;30065;275;4971.4072
1;782;1;30065;275;1229.4589
4;816;1;30065;275;501.66
3;785;1;30065;275;1943.982
8;780;1;30065;275;9942.8144
1;825;1;30065;275;196.329
1;748;1;30065;275;744.2727
3;787;1;30065;275;1943.982
4;832;1;30065;275;837.024
2;808;1;30065;275;48.589
3;815;1;30065;275;109.341
2;824;1;29580;283;283.23
5;815;1;29580;283;182.235
7;843;1;29580;283;105.0
5;849;1;29580;283;179.97
3;810;1;29580;283;196.8054
9;715;1;29580;283;259.5636
6;788;1;29580;283;3887.964
2;714;1;29580;283;57.6808
2;856;1;29580;283;107.988
7;854;1;29580;283;314.958
5;711;8;29580;283;84.1005
5;707;8;29580;283;84.1005
7;814;1;29580;283;1464.792
3;825;1;29580;283;588.987
3;716;1;29580;283;86.5212
2;708;8;29580;283;33.6342
3;780;1;29580;283;3728.5554
1;823;1;29580;283;52.647
5;861;1;29580;283;113.97
6;781;1;29580;283;7457.1108
4;808;1;29580;283;97.178
12;783;2;29580;283;14261.7236
10;782;1;29580;283;12294.589
3;844;1;29580;283;35.982
6;832;1;29580;283;1255.536
2;852;1;29580;283;89.988
3;857;1;29580;283;161.982
1;787;1;29580;283;647.994
6;809;1;29580;283;202.647
9;785;1;29580;283;5831.946
8;784;1;29580;283;9835.6712
8;859;1;29580;283;113.0312
2;816;1;29580;283;250.83
4;831;1;29580;283;837.024
2;779;1;29580;283;2485.7036
7;786;1;29580;283;4535.958
18;862;3;29580;283;376.0985
34;863;4;29580;283;645.82
7;748;1;29580;283;5209.9089
3;712;1;29580;283;15.5595
1;717;1;29599;283;780.8182
1;716;1;29599;283;28.8404
1;718;1;29599;283;780.8182
1;849;1;29599;283;35.994
1;779;1;29771;274;1242.8518
2;739;1;29771;274;1488.5454
1;825;1;29771;274;196.329
10;852;1;29692;289;449.94
3;795;1;29692;289;3926.8125
1;791;1;29692;289;1466.01
9;715;1;29692;289;259.5636
10;716;1;29692;289;288.404
4;819;1;29692;289;596.124
3;822;1;29692;289;973.3581
6;797;1;29692;289;3601.575
11;859;2;29692;289;150.2365
3;762;9;29692;289;704.601
11;843;2;29692;289;159.4996
2;725;1;29692;289;404.664
3;769;1;29692;289;1409.382
6;794;1;29692;289;7853.625
7;850;1;29692;289;251.958
5;766;1;29692;289;2348.97
4;841;1;29692;289;143.976
2;836;1;29692;289;648.9054
1;828;1;29692;289;214.236
10;707;8;29692;289;168.211
6;790;1;29692;289;8796.06
7;761;1;29692;289;3288.558
1;826;1;29692;289;67.539
2;727;1;29692;289;404.664
2;726;1;29692;289;404.664
4;844;1;29692;289;47.976
1;730;1;29692;289;202.332
4;764;1;29692;289;1879.176
1;798;1;29692;289;600.2625
2;723;1;29692;289;367.8764
3;718;1;29692;289;2342.4546
7;770;1;29692;289;3288.558
4;860;1;29692;289;56.5156
10;712;1;29692;289;51.865
2;719;1;29692;289;1561.6364
4;708;8;29692;289;67.2784
5;849;1;29692;289;179.97
1;717;1;29692;289;780.8182
11;711;8;29692;289;185.0331
5;838;1;29692;289;3904.091
2;768;1;29692;289;939.588
1;738;1;29692;289;183.9382
6;714;1;29692;289;173.0424
2;820;1;29692;289;396.072
4;853;1;29692;289;179.976
1;789;1;29692;289;1466.01
9;856;1;29692;289;485.946
2;811;1;29692;289;48.589
2;736;1;29692;289;367.8764
2;729;1;29692;289;404.664
7;857;1;29692;289;377.958
3;765;1;29692;289;1409.382
6;793;1;29692;289;7853.625
2;854;1;29692;289;89.988
1;767;1;29692;289;469.794
3;855;1;29692;289;161.982
3;799;1;29692;289;1800.7875
2;763;1;29692;289;939.588
2;813;1;29692;289;131.2036
1;858;1;29692;289;14.1289
2;718;1;29778;282;1561.6364
2;761;1;29778;282;939.588
2;763;1;29778;282;939.588
3;714;1;29778;282;86.5212
2;838;1;29778;282;1561.6364
1;717;1;29778;282;780.8182
2;819;1;29778;282;298.062
3;760;1;29778;282;1409.382
2;820;1;29778;282;396.072
1;853;1;29614;289;44.994
21;760;3;29614;289;9043.532
4;850;1;29614;289;143.976
13;762;9;29614;289;3053.571
7;797;1;29614;289;4201.8375
2;843;1;29614;289;30.0
2;722;1;29614;289;367.8764
16;856;3;29614;289;791.9095
13;712;2;29614;289;65.1764
3;799;1;29614;289;1800.7875
4;839;1;29614;289;3123.2728
3;841;1;29614;289;107.982
3;813;1;29614;289;196.8054
5;854;1;29614;289;224.97
4;766;1;29614;289;1879.176
7;822;1;29614;289;2271.1689
4;738;1;29614;289;735.7528
11;849;2;29614;289;382.7358
6;716;1;29614;289;173.0424
13;835;2;29614;289;4077.2884
4;707;8;29614;289;67.2784
4;859;1;29614;289;56.5156
2;729;1;29614;289;404.664
14;770;2;29614;289;6357.8784
7;791;1;29614;289;10262.07
2;811;1;29614;289;48.589
6;858;1;29614;289;84.7734
1;730;1;29614;289;202.332
7;855;1;29614;289;377.958
2;769;1;29614;289;939.588
16;763;3;29614;289;6890.3095
3;726;1;29614;289;606.996
2;759;1;29614;289;939.588
3;798;1;29614;289;1800.7875
5;860;1;29614;289;70.6445
2;727;1;29614;289;404.664
12;793;2;29614;289;15183.6752
14;711;8;29614;289;235.4994
8;708;8;29614;289;134.5668
6;725;1;29614;289;1213.992
15;715;3;29614;289;396.5525
9;852;1;29614;289;404.946
13;765;2;29614;289;5903.7442
2;723;1;29614;289;367.8764
6;794;1;29614;289;7853.625
4;820;1;29614;289;792.144
3;826;1;29614;289;202.617
4;838;1;29614;289;3123.2728
1;857;1;29614;289;53.994
10;844;1;29614;289;119.94
3;819;1;29614;289;447.093
9;789;1;29614;289;13194.09
4;795;1;29614;289;5235.75
6;790;1;29614;289;8796.06
3;717;1;29614;289;2342.4546
2;828;1;29614;289;428.472
7;764;1;29614;289;3288.558
9;761;1;29614;289;4228.146
6;714;1;29614;289;173.0424
12;801;2;29614;289;6963.0452
6;836;1;29614;289;1946.7162
9;768;1;29614;289;4228.146
4;718;1;29614;289;3123.2728
1;833;1;29614;289;324.4527
3;827;1;29614;289;495.693
1;725;1;29682;281;202.332
2;835;1;29682;281;648.9054
4;770;1;29682;281;1879.176
3;738;1;29682;281;551.8146
4;762;9;29682;281;939.498
1;826;1;29682;281;67.539
3;716;1;29867;280;86.5212
2;841;1;29890;283;71.988
5;856;1;29844;275;269.97
4;857;1;29844;275;215.976
2;836;1;29844;275;648.9054
2;789;1;29844;275;2932.02
2;711;8;29844;275;33.6342
1;722;1;29844;275;183.9382
4;820;1;29844;275;792.144
3;849;1;29844;275;107.982
3;769;1;29844;275;1409.382
4;792;1;29844;275;5235.75
2;793;1;29844;275;2617.875
4;764;1;29844;275;1879.176
4;855;1;29844;275;215.976
3;798;1;29844;275;1800.7875
11;852;2;29844;275;478.4358
1;796;1;29844;275;1308.9375
4;766;1;29844;275;1879.176
1;768;1;29844;275;469.794
3;813;1;29844;275;196.8054
1;759;1;29844;275;469.794
3;854;1;29844;275;134.982
4;715;1;29844;275;115.3616
2;707;8;29844;275;33.6342
3;761;1;29844;275;1409.382
1;763;1;29844;275;469.794
1;800;1;29844;275;600.2625
5;725;1;29844;275;1011.66
4;712;1;29844;275;20.746
